Date_Start_Date,Project_Cost,Project_Size
2/18/2019,40000000,110000
2/18/2019,40000000,110000
2/18/2019,40000000,110000
2/18/2019,40000000,110000
2/18/2019,40000000,110000
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/18/2019,1,1
2/19/2019,8250000,86000
2/19/2019,8250000,86000
2/19/2019,8250000,86000
2/19/2019,8250000,86000
2/19/2019,8250000,86000
2/20/2019,1,1
2/20/2019,1,1
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/20/2019,1000000,5000
2/21/2019,1,1
2/21/2019,1,1
2/21/2019,1,1
2/21/2019,1,1
2/21/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/25/2019,1,1
2/26/2019,15000000,1
2/26/2019,15000000,1
2/26/2019,15000000,1
2/26/2019,15000000,1
2/26/2019,15000000,1
2/26/2019,15000000,1
2/26/2019,15000000,1
2/26/2019,15000000,1
2/26/2019,15000000,1
2/26/2019,15000000,1
2/26/2019,15000000,1
2/26/2019,15000000,1
2/26/2019,1000000,5000
2/26/2019,1000000,5000
2/26/2019,1000000,5000
2/26/2019,1000000,5000
2/26/2019,1000000,5000
2/26/2019,1000000,5000
2/26/2019,1000000,5000
2/26/2019,1000000,5000
2/26/2019,1000000,5000
2/26/2019,1000000,5000
2/26/2019,1000000,5000
2/26/2019,1000000,5000
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/27/2019,1,1
2/28/2019,1,1
2/28/2019,1,1
2/28/2019,1,1
2/28/2019,1,1
2/28/2019,1,1
2/28/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,1,1
3/1/2019,10000000,150000
3/1/2019,10000000,150000
3/1/2019,10000000,150000
3/1/2019,10000000,150000
3/1/2019,10000000,150000
3/1/2019,10000000,150000
3/1/2019,10000000,150000
3/1/2019,1000000,5000
3/1/2019,1000000,5000
3/2/2019,1,1
3/2/2019,1,1
3/2/2019,1,1
3/2/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,2000000,60000
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/4/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1000000,5000
3/5/2019,1000000,5000
3/5/2019,1000000,5000
3/5/2019,1000000,5000
3/5/2019,1000000,5000
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,1
3/5/2019,1,7600
3/7/2019,1,1
3/7/2019,1,1
3/7/2019,1,1
3/7/2019,1,1
3/7/2019,1,1
3/8/2019,1000000,5000
3/8/2019,1000000,5000
3/8/2019,1000000,5000
3/8/2019,1000000,5000
3/8/2019,1000000,5000
3/8/2019,1000000,5000
3/11/2019,1,1
3/11/2019,1,1
3/11/2019,1,1
3/11/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/12/2019,1,1
3/13/2019,1,1
3/14/2019,1000000,5000
3/14/2019,1000000,5000
3/14/2019,1000000,5000
3/14/2019,1000000,5000
3/14/2019,1000000,5000
3/14/2019,1000000,5000
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/14/2019,1,1
3/15/2019,100,100
3/15/2019,100,100
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/19/2019,1,1
3/20/2019,1,1
3/20/2019,1,1
3/20/2019,1,1
3/20/2019,1,1
3/20/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/21/2019,1,1
3/22/2019,1,1
3/22/2019,1,1
3/22/2019,1,1
3/22/2019,1,1
3/22/2019,1,1
3/22/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/25/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/26/2019,1,1
3/27/2019,27000,90000
3/27/2019,27000,90000
3/27/2019,27000,90000
3/27/2019,27000,90000
3/27/2019,27000,90000
3/27/2019,27000,90000
3/27/2019,27000,90000
3/27/2019,27000,90000
3/27/2019,27000,90000
3/27/2019,27000,90000
3/27/2019,1,1
3/27/2019,1,1
3/27/2019,1,1
3/27/2019,1,1
3/28/2019,1,1
3/28/2019,1,1
3/28/2019,1,1
3/28/2019,1,1
3/28/2019,1,1
3/28/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
3/29/2019,1,1
4/1/2019,1,1
4/1/2019,1,1
4/1/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/2/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/3/2019,1,1
4/4/2019,1,1
4/4/2019,1,1
4/5/2019,24000000,120000
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/5/2019,1,1
4/8/2019,1000000,40000
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/8/2019,1,1
4/9/2019,1000000,5000
4/9/2019,1000000,5000
4/9/2019,1000000,5000
4/9/2019,1000000,5000
4/9/2019,1,1
4/9/2019,1,1
4/15/2019,1,1
4/15/2019,1,1
4/15/2019,1,1
4/15/2019,1,1
4/15/2019,1,1
4/15/2019,1,1
4/15/2019,1,1
4/16/2019,1,1
4/17/2019,1000000,5000
4/17/2019,1000000,5000
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/17/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/18/2019,1,1
4/22/2019,1,1
4/22/2019,1,1
4/22/2019,1,1
4/22/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/23/2019,1,1
4/24/2019,1,1
4/24/2019,1,1
4/24/2019,1000000,5000
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,1,1
4/25/2019,1000000,5000
4/25/2019,1,1
4/25/2019,1,1
4/26/2019,1,1
4/26/2019,1,1
4/28/2019,1,1
4/28/2019,1,1
4/29/2019,1000000,5000
4/29/2019,1000000,5000
4/29/2019,1000000,5000
4/29/2019,1000000,5000
4/29/2019,1000000,5000
4/29/2019,1000000,5000
4/29/2019,1000000,5000
4/29/2019,1000000,5000
4/30/2019,1,1
4/30/2019,1,1
4/30/2019,1,1
4/30/2019,1,1
4/30/2019,30000000,182800
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,60000
5/1/2019,1,60000
5/1/2019,1,60000
5/1/2019,1,60000
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/1/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/3/2019,1,1
5/5/2019,1,1
5/5/2019,1,1
5/5/2019,1,1
5/5/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/6/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/7/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/8/2019,1,1
5/9/2019,1,1
5/9/2019,1,1
5/9/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
5/10/2019,1,1
5/13/2019,1,1
5/13/2019,1,1
5/13/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/14/2019,1,1
5/15/2019,1,1
5/15/2019,1,1
5/15/2019,1,1
5/15/2019,1,1
5/15/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1,1
5/17/2019,1000000,5000
5/17/2019,1000000,5000
5/17/2019,1000000,5000
5/20/2019,1,1
5/20/2019,1,1
5/20/2019,1,1
5/20/2019,1,1
5/20/2019,1,1
5/20/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/21/2019,1,1
5/22/2019,1,1
5/22/2019,1,1
5/22/2019,1,1
5/23/2019,1,1
5/23/2019,1,1
5/24/2019,1,1
5/24/2019,1,1
5/24/2019,1,1
5/24/2019,1,1
5/24/2019,1,1
5/24/2019,1,1
5/24/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/28/2019,1,1
5/29/2019,2000000,6000
5/29/2019,2000000,6000
5/30/2019,1,1
6/2/2019,11111111,50000
6/4/2019,1000000,5000
6/4/2019,1000000,5000
6/4/2019,1000000,5000
6/5/2019,1000000,5000
6/5/2019,1000000,5000
6/5/2019,1000000,5000
6/5/2019,1000000,5000
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1,1
6/5/2019,1000000,5000
6/5/2019,1000000,5000
6/6/2019,100000000,2192
6/7/2019,1000000,5000
6/7/2019,1000000,5000
6/7/2019,1000000,5000
6/7/2019,1000000,5000
6/7/2019,1000000,5000
6/7/2019,1000000,5000
6/7/2019,5000000,24000
6/7/2019,5000000,24000
6/7/2019,5000000,24000
6/7/2019,2200000,18000
6/7/2019,150000,1
6/7/2019,150000,1
6/10/2019,7500000,5000
6/10/2019,7500000,5000
6/10/2019,7500000,5000
6/10/2019,7500000,5000
6/10/2019,7500000,5000
6/10/2019,7500000,5000
6/11/2019,10000000,100000
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/12/2019,1,1
6/13/2019,3000000,12600
6/13/2019,3000000,12600
6/13/2019,1,1
6/13/2019,1,1
6/13/2019,1,1
6/13/2019,10500000,96201
6/13/2019,10500000,96201
6/13/2019,10500000,96201
6/13/2019,10500000,96201
6/13/2019,10500000,96201
6/13/2019,10500000,96201
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/14/2019,1,1
6/17/2019,1,1
6/17/2019,1,1
6/18/2019,1,1
6/18/2019,1,1
6/18/2019,1,1
6/18/2019,4250000,17000
6/18/2019,4250000,17000
6/18/2019,4250000,17000
6/18/2019,4250000,17000
6/18/2019,4250000,17000
6/18/2019,4250000,17000
6/18/2019,4250000,17000
6/19/2019,1,1
6/19/2019,1,1
6/19/2019,1,1
6/19/2019,1,1
6/19/2019,1,1
6/19/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,1,1
6/20/2019,7,7
6/20/2019,7,7
6/21/2019,1,1
6/21/2019,1,1
6/21/2019,1,1
6/21/2019,1,1
6/21/2019,1,1
6/21/2019,1,1
6/21/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1,1
6/24/2019,1000000,5000
6/24/2019,1000000,5000
6/24/2019,1000000,5000
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/25/2019,1,1
6/26/2019,1,1
6/26/2019,1,1
6/26/2019,1,1
6/27/2019,1,1
6/27/2019,1,1
6/27/2019,1,1
6/27/2019,1,1
6/30/2019,1,1
6/30/2019,1,1
6/30/2019,1,1
6/30/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1,1
7/1/2019,1000000,5000
7/1/2019,1000000,5000
7/1/2019,1000000,5000
7/1/2019,1,1
7/1/2019,1,1
7/2/2019,1000000,5000
7/2/2019,1000000,5000
7/2/2019,1000000,5000
7/2/2019,1000000,5000
7/2/2019,1000000,5000
7/2/2019,1,1
7/2/2019,1,1
7/2/2019,1,1
7/2/2019,1,1
7/2/2019,1,1
7/3/2019,1000000,5000
7/3/2019,1000000,5000
7/3/2019,1000000,5000
7/3/2019,1000000,5000
7/3/2019,1000000,5000
7/3/2019,1000000,5000
7/5/2019,1,1
7/5/2019,1,1
7/5/2019,1,1
7/5/2019,1000000,5000
7/5/2019,1000000,5000
7/5/2019,1000000,5000
7/5/2019,1000000,5000
7/8/2019,1,1
7/8/2019,1,1
7/8/2019,1,1
7/8/2019,1,1
7/8/2019,500000,500
7/9/2019,1000000,5000
7/9/2019,1000000,5000
7/9/2019,1000000,5000
7/9/2019,1,1
7/9/2019,1,1
7/9/2019,1,1
7/10/2019,1,1
7/10/2019,1,1
7/10/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,1,1
7/11/2019,45,160000
7/11/2019,45,160000
7/12/2019,1000000,5000
7/12/2019,1000000,5000
7/12/2019,1000000,5000
7/12/2019,1000000,5000
7/15/2019,1000000,5000
7/15/2019,1000000,5000
7/15/2019,1000000,5000
7/15/2019,1,1
7/16/2019,3000000,77564
7/16/2019,1,1
7/16/2019,1,1
7/16/2019,1,1
7/16/2019,1,1
7/16/2019,1,1
7/16/2019,1,1
7/16/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/17/2019,1,1
7/18/2019,100,100
7/19/2019,10,10
7/19/2019,10,10
7/19/2019,10,10
7/19/2019,10,10
7/19/2019,10,10
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/22/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/23/2019,1,1
7/24/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1,1
7/25/2019,1000000,5000
7/25/2019,1000000,5000
7/25/2019,1000000,5000
7/25/2019,1000000,5000
7/25/2019,1000000,5000
7/25/2019,1000000,5000
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/26/2019,1,1
7/29/2019,1,1
7/29/2019,1,1
7/29/2019,1,1
7/29/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/30/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
7/31/2019,1,1
8/2/2019,1,1
8/2/2019,1,1
8/2/2019,1,1
8/2/2019,1000000,5000
8/2/2019,1000000,5000
8/2/2019,1000000,5000
8/2/2019,1000000,5000
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/5/2019,1,1
8/6/2019,310000000,540000
8/6/2019,1000000,5000
8/6/2019,1000000,5000
8/6/2019,1000000,5000
8/6/2019,1000000,5000
8/6/2019,1000000,5000
